T	NOAA NCDC DAILY FSOD AWND
julian_day	mph
   6.3742265E-41	    7.400000    
   6.3743666E-41	    5.100000    
   6.3745067E-41	    5.600000    
   6.3746468E-41	    6.200000    
   6.3747870E-41	    9.800000    
   6.3749271E-41	    7.900000    
   6.3750672E-41	    8.200000    
   6.3752074E-41	    5.600000    
   6.3753475E-41	    7.000000    
   6.3754876E-41	    6.900000    
   6.3756278E-41	    7.000000    
   6.3757679E-41	    8.900001    
   6.3759080E-41	    5.000000    
   6.3760481E-41	    7.400000    
   6.3761883E-41	    9.500000    
   6.3763284E-41	    8.600000    
   6.3764685E-41	    6.700000    
   6.3766087E-41	    6.100000    
   6.3767488E-41	    5.800000    
   6.3768889E-41	    6.200000    
   6.3770291E-41	    7.000000    
   6.3771692E-41	    7.700000    
   6.3773093E-41	    8.500000    
   6.3774494E-41	    7.700000    
   6.3775896E-41	    8.000000    
   6.3777297E-41	    7.800000    
   6.3778698E-41	    7.000000    
   6.3780100E-41	    4.500000    
   6.3781501E-41	    8.200000    
   6.3782902E-41	    6.000000    
   6.3784303E-41	    6.900000    
   6.3785705E-41	    7.200000    
   6.3787106E-41	    5.800000    
   6.3788507E-41	    7.300000    
   6.3789909E-41	    5.200000    
   6.3791310E-41	    8.100000    
   6.3792711E-41	    8.600000    
   6.3794113E-41	    5.500000    
   6.3795514E-41	    6.500000    
   6.3796915E-41	    6.200000    
   6.3798316E-41	    8.400001    
   6.3799718E-41	    8.300000    
   6.3801119E-41	    7.100000    
   6.3802520E-41	    8.700000    
   6.3803922E-41	    4.500000    
   6.3805323E-41	    5.800000    
   6.3806724E-41	    3.800000    
   6.3808126E-41	    5.400000    
   6.3809527E-41	    7.000000    
   6.3810928E-41	    6.000000    
   6.3812329E-41	    6.000000    
   6.3813731E-41	    6.200000    
   6.3815132E-41	    4.900000    
   6.3816533E-41	    4.100000    
   6.3817935E-41	    5.700000    
   6.3819336E-41	    8.900001    
   6.3820737E-41	    7.200000    
   6.3822139E-41	    6.200000    
   6.3823540E-41	    4.500000    
   6.3824941E-41	    6.500000    
   6.3826342E-41	    4.900000    
   6.3827744E-41	    6.300000    
   6.3829145E-41	    5.600000    
   6.3830546E-41	    6.000000    
   6.3831948E-41	    3.900000    
   6.3833349E-41	    6.900000    
   6.3834750E-41	    6.900000    
   6.3836152E-41	    4.000000    
   6.3837553E-41	    4.900000    
   6.3838954E-41	    7.200000    
   6.3840355E-41	    6.300000    
   6.3841757E-41	    3.900000    
   6.3843158E-41	    4.800000    
   6.3844559E-41	    4.500000    
   6.3845961E-41	    4.000000    
   6.3847362E-41	    3.500000    
   6.3848763E-41	    4.300000    
   6.3850165E-41	    4.900000    
   6.3851566E-41	    6.400000    
   6.3852967E-41	    4.100000    
   6.3854368E-41	    4.600000    
   6.3855770E-41	    4.700000    
   6.3857171E-41	    6.800000    
   6.3858572E-41	    13.10000    
   6.3859974E-41	    5.400000    
   6.3861375E-41	    3.600000    
   6.3862776E-41	    3.100000    
   6.3864178E-41	    3.900000    
   6.3865579E-41	    5.300000    
   6.3866980E-41	    5.300000    
   6.3868381E-41	    4.000000    
   6.3869783E-41	    2.600000    
   6.3871184E-41	    2.200000    
   6.3872585E-41	    4.600000    
   6.3873987E-41	    5.300000    
   6.3875388E-41	    6.800000    
   6.3876789E-41	    6.200000    
   6.3878190E-41	    7.700000    
   6.3879592E-41	    3.700000    
   6.3880993E-41	    4.100000    
   6.3882394E-41	    8.400001    
   6.3883796E-41	    1.700000    
   6.3885197E-41	    4.500000    
   6.3886598E-41	    6.500000    
   6.3888000E-41	    5.900000    
   6.3889401E-41	    5.400000    
   6.3890802E-41	    3.000000    
   6.3892203E-41	    4.300000    
   6.3893605E-41	    9.300000    
   6.3895006E-41	    3.400000    
   6.3896407E-41	    3.600000    
   6.3897809E-41	    3.000000    
   6.3899210E-41	    2.600000    
   6.3900611E-41	    3.200000    
   6.3902013E-41	    6.500000    
   6.3903414E-41	    4.900000    
   6.3904815E-41	    3.800000    
   6.3906216E-41	    2.500000    
   6.3907618E-41	    5.900000    
   6.3909019E-41	    2.800000    
   6.3910420E-41	    4.600000    
   6.3911822E-41	    3.900000    
   6.3913223E-41	    3.600000    
   6.3914624E-41	    4.200000    
   6.3916026E-41	    4.700000    
   6.3917427E-41	    5.800000    
   6.3918828E-41	    7.700000    
   6.3920229E-41	    9.200000    
   6.3921631E-41	    10.90000    
   6.3923032E-41	    9.300000    
   6.3924433E-41	    25.10000    
   6.3925835E-41	    18.30000    
   6.3927236E-41	    12.60000    
   6.3928637E-41	    15.70000    
   6.3930039E-41	    9.300000    
   6.3931440E-41	    11.70000    
   6.3932841E-41	    11.80000    
   6.3934242E-41	    8.500000    
   6.3935644E-41	    11.70000    
   6.3937045E-41	    8.700000    
   6.3938446E-41	    6.400000    
   6.3939848E-41	    10.80000    
   6.3941249E-41	    16.30000    
   6.3942650E-41	    18.70000    
   6.3944052E-41	    14.00000    
   6.3945453E-41	    8.700000    
   6.3946854E-41	   10.000000    
   6.3948255E-41	    12.10000    
   6.3949657E-41	    16.10000    
   6.3951058E-41	    6.200000    
   6.3952459E-41	    3.500000    
   6.3953861E-41	    7.600000    
   6.3955262E-41	    9.800000    
   6.3956663E-41	    6.900000    
   6.3958065E-41	    4.600000    
   6.3959466E-41	    4.700000    
   6.3960867E-41	    5.400000    
   6.3962268E-41	    4.100000    
   6.3963670E-41	    4.000000    
   6.3965071E-41	    6.900000    
   6.3966472E-41	    4.800000    
   6.3967874E-41	    5.800000    
   6.3969275E-41	    5.200000    
   6.3970676E-41	    8.500000    
   6.3972077E-41	    11.70000    
   6.3973479E-41	   10.000000    
   6.3974880E-41	    12.60000    
   6.3976281E-41	    7.600000    
   6.3977683E-41	    9.600000    
   6.3979084E-41	    9.700000    
   6.3980485E-41	    12.30000    
   6.3981887E-41	    11.90000    
   6.3983288E-41	    5.100000    
   6.3984689E-41	    7.400000    
   6.3986090E-41	    11.50000    
   6.3987492E-41	    8.200000    
   6.3988893E-41	    10.60000    
   6.3990294E-41	    6.500000    
   6.3991696E-41	    7.900000    
   6.3993097E-41	    2.300000    
   6.3994498E-41	    4.800000    
   6.3995900E-41	    5.100000    
   6.3997301E-41	    4.100000    
   6.3998702E-41	    2.100000    
   6.4000103E-41	    4.300000    
   6.4001505E-41	    2.900000    
   6.4002906E-41	    3.600000    
   6.4004307E-41	    9.000000    
   6.4005709E-41	    11.80000    
   6.4007110E-41	    12.60000    
   6.4008511E-41	    5.600000    
   6.4009913E-41	    4.500000    
   6.4011314E-41	    3.000000    
   6.4012715E-41	    5.700000    
   6.4014116E-41	    8.300000    
   6.4015518E-41	    3.500000    
   6.4016919E-41	    8.700000    
   6.4018320E-41	    4.900000    
   6.4019722E-41	    6.100000    
   6.4021123E-41	    7.700000    
   6.4022524E-41	    6.100000    
   6.4023926E-41	    8.600000    
   6.4025327E-41	    5.300000    
   6.4026728E-41	    5.000000    
   6.4028129E-41	    13.00000    
   6.4029531E-41	    13.60000    
   6.4030932E-41	    7.900000    
   6.4032333E-41	    3.900000    
   6.4033735E-41	    4.100000    
   6.4035136E-41	    11.70000    
   6.4036537E-41	    17.80000    
   6.4037939E-41	    9.800000    
   6.4039340E-41	    12.90000    
   6.4040741E-41	    6.200000    
   6.4042142E-41	    4.200000    
   6.4043544E-41	    8.600000    
   6.4044945E-41	    8.800000    
   6.4046346E-41	    10.20000    
   6.4047748E-41	    12.50000    
   6.4049149E-41	    13.50000    
   6.4050550E-41	    10.30000    
   6.4051952E-41	    8.500000    
   6.4053353E-41	    19.10000    
   6.4054754E-41	    16.40000    
   6.4056155E-41	    14.90000    
   6.4057557E-41	    14.50000    
   6.4058958E-41	    10.90000    
   6.4060359E-41	    11.70000    
   6.4061761E-41	    10.70000    
   6.4063162E-41	    9.000000    
   6.4064563E-41	    9.400001    
   6.4065964E-41	    6.500000    
   6.4067366E-41	    5.600000    
   6.4068767E-41	    3.300000    
   6.4070168E-41	    6.100000    
   6.4071570E-41	    8.300000    
   6.4072971E-41	    4.200000    
   6.4074372E-41	    4.000000    
   6.4075774E-41	    5.000000    
   6.4077175E-41	    4.800000    
   6.4078576E-41	    8.300000    
   6.4079977E-41	    14.90000    
   6.4081379E-41	    15.40000    
   6.4082780E-41	    11.70000    
   6.4084181E-41	    10.40000    
   6.4085583E-41	    14.50000    
   6.4086984E-41	    10.80000    
   6.4088385E-41	    8.600000    
   6.4089787E-41	    13.60000    
   6.4091188E-41	    9.400001    
   6.4092589E-41	    7.000000    
   6.4093990E-41	    4.900000    
   6.4095392E-41	    4.700000    
   6.4096793E-41	    6.200000    
   6.4098194E-41	    5.600000    
   6.4099596E-41	    7.600000    
   6.4100997E-41	    5.400000    
   6.4102398E-41	    4.600000    
   6.4103800E-41	    7.000000    
   6.4105201E-41	    8.700000    
   6.4106602E-41	    4.600000    
   6.4108003E-41	    7.100000    
   6.4109405E-41	    10.90000    
   6.4110806E-41	    11.00000    
   6.4112207E-41	    13.40000    
   6.4113609E-41	    11.10000    
   6.4115010E-41	    2.300000    
   6.4116411E-41	    4.600000    
   6.4117813E-41	    8.900001    
   6.4119214E-41	    10.20000    
   6.4120615E-41	    5.300000    
   6.4122016E-41	    5.700000    
   6.4123418E-41	    3.900000    
   6.4124819E-41	    6.300000    
   6.4126220E-41	    7.000000    
   6.4127622E-41	    6.200000    
   6.4129023E-41	    5.400000    
   6.4130424E-41	    11.20000    
   6.4131826E-41	    7.000000    
   6.4133227E-41	    7.100000    
   6.4134628E-41	    7.200000    
   6.4136029E-41	    8.900001    
   6.4137431E-41	    7.800000    
   6.4138832E-41	    9.500000    
   6.4140233E-41	    4.600000    
   6.4141635E-41	    9.100000    
   6.4143036E-41	    9.100000    
   6.4144437E-41	    7.600000    
   6.4145839E-41	    6.100000    
   6.4147240E-41	    7.200000    
   6.4148641E-41	    6.600000    
   6.4150042E-41	    6.900000    
   6.4151444E-41	    9.400001    
   6.4152845E-41	    8.200000    
   6.4154246E-41	    5.700000    
   6.4155648E-41	    4.900000    
   6.4157049E-41	    4.200000    
   6.4158450E-41	    6.600000    
   6.4159851E-41	    8.100000    
   6.4161253E-41	    7.800000    
   6.4162654E-41	    5.500000    
   6.4164055E-41	    11.30000    
   6.4165457E-41	    11.80000    
   6.4166858E-41	    6.500000    
   6.4168259E-41	    6.100000    
   6.4169661E-41	    5.800000    
   6.4171062E-41	    8.000000    
   6.4172463E-41	    7.100000    
   6.4173864E-41	    7.500000    
   6.4175266E-41	    7.300000    
   6.4176667E-41	    8.200000    
   6.4178068E-41	    9.900001    
   6.4179470E-41	    11.70000    
   6.4180871E-41	    7.000000    
   6.4182272E-41	    10.60000    
   6.4183674E-41	    10.50000    
   6.4185075E-41	    7.300000    
   6.4186476E-41	    8.100000    
   6.4187877E-41	    6.000000    
   6.4189279E-41	    7.000000    
   6.4190680E-41	    7.700000    
   6.4192081E-41	    8.400001    
   6.4193483E-41	    6.600000    
   6.4194884E-41	    11.90000    
   6.4196285E-41	    6.700000    
   6.4197687E-41	    5.500000    
   6.4199088E-41	    6.200000    
   6.4200489E-41	    8.500000    
   6.4201890E-41	    6.600000    
   6.4203292E-41	    8.500000    
   6.4204693E-41	    12.80000    
   6.4206094E-41	    11.50000    
   6.4207496E-41	    6.800000    
   6.4208897E-41	    6.800000    
   6.4210298E-41	    5.400000    
   6.4211700E-41	    8.100000    
   6.4213101E-41	    8.400001    
   6.4214502E-41	    7.800000    
   6.4215903E-41	    8.100000    
   6.4217305E-41	    6.900000    
   6.4218706E-41	    9.400001    
   6.4220107E-41	    9.200000    
   6.4221509E-41	    7.100000    
   6.4222910E-41	    6.900000    
   6.4224311E-41	    8.800000    
   6.4225713E-41	    9.400001    
   6.4227114E-41	    10.50000    
   6.4228515E-41	    7.400000    
   6.4229916E-41	    8.400001    
   6.4231318E-41	    7.700000    
   6.4232719E-41	    8.800000    
   6.4234120E-41	    6.400000    
   6.4235522E-41	    6.000000    
   6.4236923E-41	    7.200000    
   6.4238324E-41	    9.000000    
   6.4239726E-41	    11.00000    
   6.4241127E-41	    8.500000    
   6.4242528E-41	    8.500000    
   6.4243929E-41	    8.800000    
   6.4245331E-41	    9.400001    
   6.4246732E-41	    9.900001    
   6.4248133E-41	    9.800000    
   6.4249535E-41	    10.40000    
   6.4250936E-41	    9.700000    
   6.4252337E-41	    10.50000    
   6.4253738E-41	    9.600000    
   6.4255140E-41	    6.900000    
   6.4256541E-41	    4.800000    
   6.4257942E-41	    6.700000    
   6.4259344E-41	    8.800000    
   6.4260745E-41	    8.300000    
   6.4262146E-41	    8.200000    
   6.4263548E-41	    8.300000    
   6.4264949E-41	    8.300000    
   6.4266350E-41	    8.000000    
   6.4267751E-41	    8.800000    
   6.4269153E-41	    8.600000    
   6.4270554E-41	    9.900001    
   6.4271955E-41	    8.500000    
   6.4273357E-41	    7.500000    
   6.4274758E-41	    8.900001    
   6.4276159E-41	    7.800000    
   6.4277561E-41	    7.600000    
   6.4278962E-41	    7.900000    
   6.4280363E-41	    7.300000    
   6.4281764E-41	    7.200000    
   6.4283166E-41	   10.000000    
   6.4284567E-41	    8.600000    
   6.4285968E-41	    7.000000    
   6.4287370E-41	    6.400000    
   6.4288771E-41	    8.200000    
   6.4290172E-41	    8.400001    
   6.4291574E-41	    8.400001    
   6.4292975E-41	    10.20000    
   6.4294376E-41	    8.700000    
   6.4295777E-41	    8.700000    
   6.4297179E-41	    8.600000    
   6.4298580E-41	    7.900000    
   6.4299981E-41	    7.000000    
   6.4301383E-41	    5.900000    
   6.4302784E-41	    7.700000    
   6.4304185E-41	    8.700000    
   6.4305587E-41	    9.100000    
   6.4306988E-41	    9.400001    
   6.4308389E-41	    8.700000    
   6.4309790E-41	    7.500000    
   6.4311192E-41	    8.700000    
   6.4312593E-41	    7.800000    
   6.4313994E-41	    8.200000    
   6.4315396E-41	    10.10000    
   6.4316797E-41	    8.100000    
   6.4318198E-41	    10.60000    
   6.4319600E-41	    13.40000    
   6.4321001E-41	    9.100000    
   6.4322402E-41	    7.300000    
   6.4323803E-41	    6.500000    
   6.4325205E-41	    7.600000    
   6.4326606E-41	    10.20000    
   6.4328007E-41	    8.800000    
   6.4329409E-41	    5.600000    
   6.4330810E-41	    6.500000    
   6.4332211E-41	    7.000000    
   6.4333612E-41	    5.400000    
   6.4335014E-41	    7.400000    
   6.4336415E-41	    7.700000    
   6.4337816E-41	    6.100000    
   6.4339218E-41	    7.200000    
   6.4340619E-41	    8.100000    
   6.4342020E-41	    8.500000    
   6.4343422E-41	    7.700000    
   6.4344823E-41	    7.900000    
   6.4346224E-41	    5.800000    
   6.4347625E-41	    5.800000    
   6.4349027E-41	    3.800000    
   6.4350428E-41	    6.200000    
   6.4351829E-41	    7.000000    
   6.4353231E-41	    4.200000    
   6.4354632E-41	    6.300000    
   6.4356033E-41	    6.200000    
   6.4357435E-41	    3.200000    
   6.4358836E-41	    7.000000    
   6.4360237E-41	    6.900000    
   6.4361638E-41	    10.60000    
   6.4363040E-41	    12.00000    
   6.4364441E-41	    6.500000    
   6.4365842E-41	    5.200000    
   6.4367244E-41	    6.000000    
   6.4368645E-41	    3.900000    
   6.4370046E-41	    4.700000    
   6.4371448E-41	    6.400000    
   6.4372849E-41	    4.200000    
   6.4374250E-41	    5.400000    
   6.4375651E-41	    7.100000    
   6.4377053E-41	    8.100000    
   6.4378454E-41	    4.100000    
   6.4379855E-41	    3.500000    
   6.4381257E-41	    3.000000    
   6.4382658E-41	    4.100000    
   6.4384059E-41	    5.900000    
   6.4385461E-41	    12.60000    
   6.4386862E-41	    5.700000    
   6.4388263E-41	    4.800000    
   6.4389664E-41	    4.900000    
   6.4391066E-41	    7.500000    
   6.4392467E-41	    12.50000    
   6.4393868E-41	    14.90000    
   6.4395270E-41	    5.400000    
   6.4396671E-41	    6.100000    
   6.4398072E-41	    5.100000    
   6.4399474E-41	    7.800000    
   6.4400875E-41	    15.80000    
   6.4402276E-41	    8.200000    
   6.4403677E-41	    5.400000    
   6.4405079E-41	    5.800000    
   6.4406480E-41	    9.000000    
   6.4407881E-41	    8.100000    
   6.4409283E-41	    9.200000    
   6.4410684E-41	    7.400000    
   6.4412085E-41	    12.70000    
   6.4413487E-41	    9.100000    
   6.4414888E-41	    6.300000    
   6.4416289E-41	    5.700000    
   6.4417690E-41	    4.400000    
   6.4419092E-41	    7.400000    
   6.4420493E-41	    7.600000    
   6.4421894E-41	    8.900001    
   6.4423296E-41	    13.10000    
   6.4424697E-41	    7.600000    
   6.4426098E-41	    4.800000    
   6.4427499E-41	    10.90000    
   6.4428901E-41	    4.300000    
   6.4430302E-41	    2.700000    
   6.4431703E-41	    8.700000    
   6.4433105E-41	    5.100000    
   6.4434506E-41	    10.70000    
   6.4435907E-41	    10.30000    
   6.4437309E-41	    11.00000    
   6.4438710E-41	    8.200000    
   6.4440111E-41	    7.700000    
   6.4441512E-41	    18.70000    
   6.4442914E-41	    17.90000    
   6.4444315E-41	    11.40000    
   6.4445716E-41	    6.500000    
